timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-13T00:00:00Z,1146511,0.095,0.095,0.095,0.095,,,pm_bars_history_v1.0
2026-01-13T01:00:00Z,1146511,,,,,,,pm_bars_history_v1.0
2026-01-13T02:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T03:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T04:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T05:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T06:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T07:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T08:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T09:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T10:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T11:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T12:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T13:00:00Z,1146511,,,,,,,pm_bars_history_v1.0
2026-01-13T14:00:00Z,1146511,0.095,0.095,0.095,0.095,,,pm_bars_history_v1.0
2026-01-13T15:00:00Z,1146511,0.085,0.085,0.085,0.085,,,pm_bars_history_v1.0
2026-01-13T16:00:00Z,1146511,0.075,0.075,0.075,0.075,,,pm_bars_history_v1.0
2026-01-13T17:00:00Z,1146511,0.03,0.03,0.03,0.03,,,pm_bars_history_v1.0
2026-01-13T18:00:00Z,1146511,0.0305,0.0305,0.0305,0.0305,,,pm_bars_history_v1.0
2026-01-13T19:00:00Z,1146511,,,,,,,pm_bars_history_v1.0
2026-01-13T20:00:00Z,1146511,0.0305,0.0305,0.0305,0.0305,,,pm_bars_history_v1.0
2026-01-13T21:00:00Z,1146511,0.0305,0.0305,0.0305,0.0305,,,pm_bars_history_v1.0
2026-01-13T22:00:00Z,1146511,0.03,0.03,0.03,0.03,,,pm_bars_history_v1.0
2026-01-13T23:00:00Z,1146511,0.0265,0.0265,0.0265,0.0265,,,pm_bars_history_v1.0
2026-01-13T00:00:00Z,1146511,0.095,0.095,0.095,0.095,,,pm_bars_history_v1.0
2026-01-13T01:00:00Z,1146511,,,,,,,pm_bars_history_v1.0
2026-01-13T02:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T03:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T04:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T05:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T06:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T07:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T08:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T09:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T10:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T11:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
2026-01-13T12:00:00Z,1146511,0.1,0.1,0.1,0.1,,,pm_bars_history_v1.0
