model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.2,val_pool,0.4915868311370402,0.16032493867091058,0.05636135759279226,0.0563613575927923,3187,0.7431898622148785,-0.019222674779222085,0.013504070060453758,-0.005118128702969586,0.003606897874520617,-0.03615041151123252,0.02225915595170043,-0.03850248161649481,0.01975932607744107,224.0,2000.0,,
logit_C=0.2,test,0.4087454244840979,0.1278216393901292,0.05790182991352608,0.052439269666893024,1240,0.3512551172395538,-0.03827468712967887,-0.0021927499908224214,-0.011256067472285941,0.000506089713646846,-0.05837591272728547,-0.016419329607590658,-0.06941074533081998,-0.019551557104375335,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4854910350892584,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005682944310964333
