timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2025-12-24T00:00:00Z,974615,0.945,0.945,0.945,0.945,,,pm_bars_history_v1.0
2025-12-24T01:00:00Z,974615,0.944,0.944,0.944,0.944,,,pm_bars_history_v1.0
2025-12-24T02:00:00Z,974615,0.9505,0.9505,0.9505,0.9505,,,pm_bars_history_v1.0
2025-12-24T03:00:00Z,974615,0.942,0.942,0.942,0.942,,,pm_bars_history_v1.0
2025-12-24T04:00:00Z,974615,0.948,0.948,0.948,0.948,,,pm_bars_history_v1.0
2025-12-24T05:00:00Z,974615,0.954,0.954,0.954,0.954,,,pm_bars_history_v1.0
2025-12-24T06:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T07:00:00Z,974615,0.9525,0.9525,0.9525,0.9525,,,pm_bars_history_v1.0
2025-12-24T08:00:00Z,974615,0.9445,0.9445,0.9445,0.9445,,,pm_bars_history_v1.0
2025-12-24T09:00:00Z,974615,0.951,0.951,0.951,0.951,,,pm_bars_history_v1.0
2025-12-24T10:00:00Z,974615,0.9425,0.9425,0.9425,0.9425,,,pm_bars_history_v1.0
2025-12-24T11:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T12:00:00Z,974615,0.94,0.94,0.94,0.94,,,pm_bars_history_v1.0
2025-12-24T13:00:00Z,974615,0.944,0.944,0.944,0.944,,,pm_bars_history_v1.0
2025-12-24T14:00:00Z,974615,0.947,0.947,0.947,0.947,,,pm_bars_history_v1.0
2025-12-24T15:00:00Z,974615,0.943,0.943,0.943,0.943,,,pm_bars_history_v1.0
2025-12-24T16:00:00Z,974615,0.9485,0.9485,0.9485,0.9485,,,pm_bars_history_v1.0
2025-12-24T17:00:00Z,974615,0.954,0.954,0.954,0.954,,,pm_bars_history_v1.0
2025-12-24T18:00:00Z,974615,0.942,0.942,0.942,0.942,,,pm_bars_history_v1.0
2025-12-24T19:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T20:00:00Z,974615,0.943,0.943,0.943,0.943,,,pm_bars_history_v1.0
2025-12-24T21:00:00Z,974615,0.9495,0.9495,0.9495,0.9495,,,pm_bars_history_v1.0
2025-12-24T22:00:00Z,974615,0.9495,0.9495,0.9495,0.9495,,,pm_bars_history_v1.0
2025-12-24T23:00:00Z,974615,0.95,0.95,0.95,0.95,,,pm_bars_history_v1.0
2025-12-24T00:00:00Z,974615,0.945,0.945,0.945,0.945,,,pm_bars_history_v1.0
2025-12-24T01:00:00Z,974615,0.944,0.944,0.944,0.944,,,pm_bars_history_v1.0
2025-12-24T02:00:00Z,974615,0.9505,0.9505,0.9505,0.9505,,,pm_bars_history_v1.0
2025-12-24T03:00:00Z,974615,0.942,0.942,0.942,0.942,,,pm_bars_history_v1.0
2025-12-24T04:00:00Z,974615,0.948,0.948,0.948,0.948,,,pm_bars_history_v1.0
2025-12-24T05:00:00Z,974615,0.954,0.954,0.954,0.954,,,pm_bars_history_v1.0
2025-12-24T06:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T07:00:00Z,974615,0.9525,0.9525,0.9525,0.9525,,,pm_bars_history_v1.0
2025-12-24T08:00:00Z,974615,0.9445,0.9445,0.9445,0.9445,,,pm_bars_history_v1.0
2025-12-24T09:00:00Z,974615,0.951,0.951,0.951,0.951,,,pm_bars_history_v1.0
2025-12-24T10:00:00Z,974615,0.9425,0.9425,0.9425,0.9425,,,pm_bars_history_v1.0
2025-12-24T11:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T12:00:00Z,974615,0.94,0.94,0.94,0.94,,,pm_bars_history_v1.0
2025-12-24T13:00:00Z,974615,0.944,0.944,0.944,0.944,,,pm_bars_history_v1.0
2025-12-24T14:00:00Z,974615,0.947,0.947,0.947,0.947,,,pm_bars_history_v1.0
2025-12-24T15:00:00Z,974615,0.943,0.943,0.943,0.943,,,pm_bars_history_v1.0
2025-12-24T16:00:00Z,974615,0.9485,0.9485,0.9485,0.9485,,,pm_bars_history_v1.0
2025-12-24T17:00:00Z,974615,0.954,0.954,0.954,0.954,,,pm_bars_history_v1.0
2025-12-24T18:00:00Z,974615,0.942,0.942,0.942,0.942,,,pm_bars_history_v1.0
2025-12-24T19:00:00Z,974615,0.946,0.946,0.946,0.946,,,pm_bars_history_v1.0
2025-12-24T20:00:00Z,974615,0.943,0.943,0.943,0.943,,,pm_bars_history_v1.0
2025-12-24T21:00:00Z,974615,0.9495,0.9495,0.9495,0.9495,,,pm_bars_history_v1.0
2025-12-24T22:00:00Z,974615,0.9495,0.9495,0.9495,0.9495,,,pm_bars_history_v1.0
