C,window,window_start,window_end,n_val,w_sum_val,logloss_baseline,logloss_model,delta_model_minus_baseline
0.2,roll_val_1,2025-10-10,2025-10-28,726,0.16337832134020575,0.48008947795333723,0.47221103599421105,-0.007878441959126181
0.2,roll_val_2,2025-10-29,2025-11-13,916,0.24781750600271008,0.5285354347456531,0.5276750480254226,-0.0008603867202304771
0.2,roll_val_3,2025-11-14,2025-12-03,817,0.16056103379087755,0.4783165810878931,0.46109454575658904,-0.017222035331304064
0.2,roll_val_4,2025-12-04,2025-12-19,728,0.1714330010810852,0.4777544238140075,0.46491598099209996,-0.012838442821907547
