timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-27T00:00:00Z,1253619,0.595,0.595,0.595,0.595,,,pm_bars_history_v1.0
2026-01-27T01:00:00Z,1253619,0.595,0.595,0.595,0.595,,,pm_bars_history_v1.0
2026-01-27T02:00:00Z,1253619,0.965,0.965,0.965,0.965,,,pm_bars_history_v1.0
2026-01-27T03:00:00Z,1253619,0.9625,0.9625,0.9625,0.9625,,,pm_bars_history_v1.0
2026-01-27T04:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T05:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T06:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T07:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T08:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T09:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T10:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T11:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T12:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T13:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T14:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T15:00:00Z,1253619,0.671,0.671,0.671,0.671,,,pm_bars_history_v1.0
2026-01-27T16:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
2026-01-27T17:00:00Z,1253619,0.9875,0.9875,0.9875,0.9875,,,pm_bars_history_v1.0
2026-01-27T18:00:00Z,1253619,0.9875,0.9875,0.9875,0.9875,,,pm_bars_history_v1.0
2026-01-27T19:00:00Z,1253619,0.988,0.988,0.988,0.988,,,pm_bars_history_v1.0
2026-01-27T20:00:00Z,1253619,0.9885,0.9885,0.9885,0.9885,,,pm_bars_history_v1.0
2026-01-27T21:00:00Z,1253619,0.9895,0.9895,0.9895,0.9895,,,pm_bars_history_v1.0
2026-01-27T22:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
2026-01-27T23:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
2026-01-27T00:00:00Z,1253619,0.595,0.595,0.595,0.595,,,pm_bars_history_v1.0
2026-01-27T01:00:00Z,1253619,0.595,0.595,0.595,0.595,,,pm_bars_history_v1.0
2026-01-27T02:00:00Z,1253619,0.965,0.965,0.965,0.965,,,pm_bars_history_v1.0
2026-01-27T03:00:00Z,1253619,0.9625,0.9625,0.9625,0.9625,,,pm_bars_history_v1.0
2026-01-27T04:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T05:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T06:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T07:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T08:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T09:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T10:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T11:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T12:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T13:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T14:00:00Z,1253619,0.9945,0.9945,0.9945,0.9945,,,pm_bars_history_v1.0
2026-01-27T15:00:00Z,1253619,0.671,0.671,0.671,0.671,,,pm_bars_history_v1.0
2026-01-27T16:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
2026-01-27T17:00:00Z,1253619,0.9875,0.9875,0.9875,0.9875,,,pm_bars_history_v1.0
2026-01-27T18:00:00Z,1253619,0.9875,0.9875,0.9875,0.9875,,,pm_bars_history_v1.0
2026-01-27T19:00:00Z,1253619,0.988,0.988,0.988,0.988,,,pm_bars_history_v1.0
2026-01-27T20:00:00Z,1253619,0.9885,0.9885,0.9885,0.9885,,,pm_bars_history_v1.0
2026-01-27T21:00:00Z,1253619,0.9895,0.9895,0.9895,0.9895,,,pm_bars_history_v1.0
2026-01-27T22:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
2026-01-27T23:00:00Z,1253619,0.9845,0.9845,0.9845,0.9845,,,pm_bars_history_v1.0
