model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.05,val_pool,0.48886194927196713,0.15958531162871015,0.06043522923161757,0.06043522923161754,3187,0.7431898622148785,-0.019213895942101725,0.007059064154351559,-0.005444465511195732,0.0019894502583357268,-0.032960588797038885,0.021176341503220324,-0.032738375746574656,0.020437697483278634,224.0,2000.0,,
logit_C=0.05,test,0.4038988048169109,0.12607709390332283,0.06744163970070409,0.05912561878231685,1240,0.3512551172395538,-0.04195908025375266,-0.00978581749701669,-0.013031656885817401,-0.0016852816685112171,-0.0545674997340974,-0.011922685121684526,-0.04984769151335691,-0.019865409427980166,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48327006081067403,,,,4,,,,,,,,,,,,0.4911739794002227,-0.007903918589548697
