timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
2026-01-08T00:00:00Z,1090937,0.3865,0.3905,0.076,0.234,,,pm_bars_history_v1.0
