ticker,week_monday,week_friday,asof_target,drop_reason,detail
AAPL,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
PLTR,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
MSFT,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
GOOGL,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
QQQ,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
META,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
NVDA,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
AMZN,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
AAPL,2023-05-29,2023-06-02,2023-06-01,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-05-29,2023-06-02,2023-06-01,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-05-29,2023-06-02,2023-06-01,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-05-29,2023-06-02,2023-06-01,too_few_in_prn_band,kept=5 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-05-29,2023-06-02,2023-06-01,too_few_in_prn_band,kept=6 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-05-29,2023-06-02,2023-06-01,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.541194 spot=14.540000 splits_preload=0
SPY,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
IWM,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
TSLA,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
NFLX,2023-05-29,2023-06-01,2023-05-31,empty_option_chain,asof=2023-05-31 exp_req=2023-06-01 exp_used=2023-06-01 conv=FRI
AAPL,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
GOOGL,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
MSFT,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
META,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
AMZN,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
PLTR,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
NVDA,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
TSLA,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
NFLX,2023-06-05,2023-06-06,2023-06-05,empty_option_chain,asof=2023-06-05 exp_req=2023-06-06 exp_used=2023-06-06 conv=FRI
AAPL,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
GOOGL,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
MSFT,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
META,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
AMZN,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
PLTR,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
IWM,2023-06-05,2023-06-07,2023-06-06,too_few_in_prn_band,kept=5 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-06-05,2023-06-08,2023-06-07,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
TSLA,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
NFLX,2023-06-05,2023-06-07,2023-06-06,empty_option_chain,asof=2023-06-06 exp_req=2023-06-07 exp_used=2023-06-07 conv=FRI
AAPL,2023-06-05,2023-06-09,2023-06-08,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-06-05,2023-06-09,2023-06-08,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-06-05,2023-06-09,2023-06-08,too_few_in_prn_band,kept=5 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-06-05,2023-06-09,2023-06-08,too_few_in_prn_band,kept=6 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-06-05,2023-06-08,2023-06-07,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.691206 spot=14.690000 splits_preload=0
PLTR,2023-06-05,2023-06-09,2023-06-08,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.191247 spot=15.190000 splits_preload=0
AAPL,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
GOOGL,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
MSFT,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
META,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
AMZN,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
PLTR,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
NVDA,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
TSLA,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
NFLX,2023-06-12,2023-06-13,2023-06-12,empty_option_chain,asof=2023-06-12 exp_req=2023-06-13 exp_used=2023-06-13 conv=FRI
AAPL,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
GOOGL,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
MSFT,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
META,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
AMZN,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
PLTR,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
AAPL,2023-06-12,2023-06-15,2023-06-14,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
TSLA,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
NFLX,2023-06-12,2023-06-14,2023-06-13,empty_option_chain,asof=2023-06-13 exp_req=2023-06-14 exp_used=2023-06-14 conv=FRI
AAPL,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=2 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=6 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=6 need=7 inside=10 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
AAPL,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
GOOGL,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
MSFT,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
META,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
AMZN,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
PLTR,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
NVDA,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
QQQ,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
SPY,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
IWM,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
TSLA,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
NFLX,2023-06-19,2023-06-20,2023-06-19,bad_T_days,0
PLTR,2023-06-12,2023-06-15,2023-06-14,thin_band_inside,inside=7 raw=7 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.911307 spot=15.910000 splits_preload=0
SPY,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=3 need=7 inside=29 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NFLX,2023-06-12,2023-06-16,2023-06-15,too_few_in_prn_band,kept=5 need=7 inside=13 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
PLTR,2023-06-12,2023-06-16,2023-06-15,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=16.601364 spot=16.600000 splits_preload=0
IWM,2023-06-19,2023-06-21,2023-06-20,too_few_in_prn_band,kept=5 need=7 inside=17 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
GOOGL,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
MSFT,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
META,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
AMZN,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
PLTR,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
NVDA,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
AAPL,2023-06-19,2023-06-22,2023-06-21,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-06-19,2023-06-22,2023-06-21,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
NFLX,2023-06-19,2023-06-21,2023-06-20,empty_option_chain,asof=2023-06-20 exp_req=2023-06-21 exp_used=2023-06-21 conv=FRI
AAPL,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=2 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-06-19,2023-06-22,2023-06-21,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.641203 spot=14.640000 splits_preload=0
MSFT,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=5 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
SPY,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=6 need=7 inside=55 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
IWM,2023-06-19,2023-06-23,2023-06-22,too_few_in_prn_band,kept=6 need=7 inside=20 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-06-19,2023-06-23,2023-06-22,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.051154 spot=14.050000 splits_preload=0
AAPL,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
GOOGL,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
MSFT,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
META,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
AMZN,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
PLTR,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
NVDA,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
TSLA,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
NFLX,2023-06-26,2023-06-27,2023-06-26,empty_option_chain,asof=2023-06-26 exp_req=2023-06-27 exp_used=2023-06-27 conv=FRI
AAPL,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
GOOGL,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
MSFT,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
META,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
AMZN,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
PLTR,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
SPY,2023-06-26,2023-06-28,2023-06-27,too_few_in_prn_band,kept=6 need=7 inside=33 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
IWM,2023-06-26,2023-06-28,2023-06-27,too_few_in_prn_band,kept=5 need=7 inside=20 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-06-26,2023-06-29,2023-06-28,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-06-26,2023-06-29,2023-06-28,too_few_in_prn_band,kept=4 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-06-26,2023-06-29,2023-06-28,too_few_in_prn_band,kept=4 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
TSLA,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
NFLX,2023-06-26,2023-06-28,2023-06-27,empty_option_chain,asof=2023-06-27 exp_req=2023-06-28 exp_used=2023-06-28 conv=FRI
AAPL,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=4 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=5 need=7 inside=13 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-06-26,2023-06-29,2023-06-28,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.281255 spot=15.280000 splits_preload=0
IWM,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=6 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NFLX,2023-06-26,2023-06-30,2023-06-29,too_few_in_prn_band,kept=6 need=7 inside=15 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
PLTR,2023-06-26,2023-06-30,2023-06-29,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.201248 spot=15.200000 splits_preload=0
AAPL,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
GOOGL,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
MSFT,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
META,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
AAPL,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
GOOGL,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
MSFT,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
META,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
AMZN,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
PLTR,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
NVDA,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
QQQ,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
SPY,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
IWM,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
TSLA,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
NFLX,2023-07-03,2023-07-05,2023-07-04,bad_T_days,0
AMZN,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
PLTR,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
NVDA,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
IWM,2023-07-03,2023-07-04,2023-07-03,too_few_in_prn_band,kept=5 need=7 inside=23 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-07-03,2023-07-06,2023-07-05,too_few_in_prn_band,kept=4 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-07-03,2023-07-06,2023-07-05,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-07-03,2023-07-06,2023-07-05,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
SPY,2023-07-03,2023-07-06,2023-07-05,too_few_in_prn_band,kept=6 need=7 inside=53 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
NFLX,2023-07-03,2023-07-04,2023-07-03,empty_option_chain,asof=2023-07-03 exp_req=2023-07-04 exp_used=2023-07-04 conv=FRI
AAPL,2023-07-03,2023-07-07,2023-07-06,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-07-03,2023-07-07,2023-07-06,too_few_in_prn_band,kept=5 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-07-03,2023-07-07,2023-07-06,too_few_in_prn_band,kept=4 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-07-03,2023-07-07,2023-07-06,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-07-03,2023-07-06,2023-07-05,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.701289 spot=15.700000 splits_preload=0
PLTR,2023-07-03,2023-07-07,2023-07-06,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.131243 spot=15.130000 splits_preload=0
AAPL,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
GOOGL,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
MSFT,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
META,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
AMZN,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
PLTR,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
NVDA,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
TSLA,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
NFLX,2023-07-10,2023-07-11,2023-07-10,empty_option_chain,asof=2023-07-10 exp_req=2023-07-11 exp_used=2023-07-11 conv=FRI
AAPL,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
GOOGL,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
MSFT,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
META,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
AMZN,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
PLTR,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
AAPL,2023-07-10,2023-07-13,2023-07-12,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-07-10,2023-07-13,2023-07-12,too_few_in_prn_band,kept=6 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
SPY,2023-07-10,2023-07-13,2023-07-12,too_few_in_prn_band,kept=6 need=7 inside=53 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
NFLX,2023-07-10,2023-07-12,2023-07-11,empty_option_chain,asof=2023-07-11 exp_req=2023-07-12 exp_used=2023-07-12 conv=FRI
AAPL,2023-07-10,2023-07-14,2023-07-13,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
