model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.1,val_pool,0.4914973415762505,0.16031138705890338,0.05644880832962099,0.05644880832962096,3187,0.7431898622148785,-0.019159446603972705,0.0131880340866189,-0.005139579725739607,0.0035297350383409355,-0.03663889899781199,0.021714693047735083,-0.03864712510431982,0.01970650413216001,224.0,2000.0,,
logit_C=0.1,test,0.4086560435594981,0.12778673520740602,0.05661394392502445,0.0526458613226081,1240,0.3512551172395538,-0.038345454921653505,-0.002416382956872273,-0.011314821524652505,0.00044017416875473126,-0.059461100499221646,-0.018475122033702947,-0.06922713457927909,-0.018282309191222985,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48536073418280906,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005813245217413665
