model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.05,val_pool,0.48652597696837274,0.15884747712408018,0.0545407136297618,0.054540713629761824,3187,0.7431898622148785,-0.021867865082136666,0.004809332480707512,-0.006276441607024859,0.001350260766531458,-0.03530348558738287,0.016253639185990806,-0.03746252500055414,0.014788135801349972,224.0,2000.0,,
logit_C=0.05,test,0.40266160269903156,0.1256416568580661,0.05718212592602701,0.055880095995210814,1240,0.3512551172395538,-0.044577484068540396,-0.009851444477742497,-0.013898715714891829,-0.001884918900800538,-0.05948930216999269,-0.020403124929591916,-0.05236337442502518,-0.022493443838143813,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48143556524154135,,,,4,,,,,,,,,,,,0.4911739794002227,-0.009738414158681374
