model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.1,val_pool,0.4873698278427022,0.15870722400687964,0.053338864248804185,0.05333886424880417,3187,0.7431898622148785,-0.02373115981380214,0.00924641043027481,-0.006938411323307114,0.0019246568077138386,-0.03806143844060978,0.02034693505602695,-0.04043276979339672,0.015047178242250188,224.0,2000.0,,
logit_C=0.1,test,0.4011309645935864,0.12527472074839613,0.06100901646257271,0.05156649647965915,1240,0.3512551172395538,-0.04678626792797857,-0.009271709078044187,-0.014278734132939829,-0.001728000360189857,-0.056520158832566364,-0.014148818962588815,-0.05704733638424906,-0.019436341370608647,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4851878931963147,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005986086203908003
