model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.5,val_pool,0.49401656016637446,0.15976718516290203,0.059439030684975414,0.05943903068497551,3187,0.7431898622148785,-0.021923557565182307,0.02146121226884324,-0.006793001089369255,0.0038533426000270043,-0.03332162388471266,0.028365738345726855,-0.036052387215574674,0.022170702400760765,224.0,2000.0,,
logit_C=0.5,test,0.401341196564778,0.12531470277137755,0.05576729330827258,0.05355876559673938,1240,0.3512551172395538,-0.04564401779166084,-0.010659388520872686,-0.014115165869433243,-0.002177922935135091,-0.06342237728456235,-0.01762673180032833,-0.055146924594343054,-0.022054366966735777,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4932985367910349,,,,4,,,,,,,,,,,,0.4911739794002227,0.0021245573908121873
