model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=10,val_pool,0.4919319700635202,0.16042483488453357,0.05627394901789795,0.056273949017898006,3187,0.7431898622148785,-0.019108688452097896,0.013848941115316859,-0.005125879907710417,0.0036662997455677924,-0.038201050098008144,0.02100678318904543,-0.0389855304358726,0.0195797821955509,224.0,2000.0,,
logit_C=10,test,0.40833148229422866,0.12777287252458921,0.05998436063684321,0.051623485666154,1240,0.3512551172395538,-0.038719675940302414,-0.002726867820389456,-0.01129154089182098,0.0003157026150936237,-0.06014969636203657,-0.014149927117718454,-0.0695047867224412,-0.020611519804462478,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4856925581268254,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005481421273397347
