model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.1,val_pool,0.4860689799179864,0.15865717887256822,0.05328893121839646,0.05328893121839647,3187,0.7431898622148785,-0.022304009103654314,0.0046073012888230205,-0.006384274009607954,0.001216002741227873,-0.03651195329445617,0.014770600845028284,-0.03865268378789668,0.013594166816838928,224.0,2000.0,,
logit_C=0.1,test,0.4017022463445462,0.125341092449275,0.05850274631035821,0.05399338236441409,1240,0.3512551172395538,-0.04497193426576514,-0.010671469814041537,-0.013945522297636707,-0.002308654289004569,-0.06183890503011376,-0.016754310949919266,-0.054552546901721434,-0.020676088099756046,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48135874499715403,,,,4,,,,,,,,,,,,0.4911739794002227,-0.009815234403068696
