model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=5,val_pool,0.4940468871550838,0.1597719484912736,0.059450267061868955,0.05945026706186892,3187,0.7431898622148785,-0.021894976280637402,0.02148843360217484,-0.0067879428410246665,0.003861594654833951,-0.03323408136998545,0.02840254417326094,-0.036084278069749544,0.022267469142448766,224.0,2000.0,,
logit_C=5,test,0.4013104130026612,0.12530718806003394,0.055704228717880444,0.05348543770281056,1240,0.3512551172395538,-0.04564407787182568,-0.01069600305106739,-0.01412103481582252,-0.0021940582571560565,-0.06346295764567467,-0.01773766657083282,-0.055169776446492645,-0.02214005237128065,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4933271288229135,,,,4,,,,,,,,,,,,0.4911739794002227,0.002153149422690792
