model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.05,val_pool,0.4852918636081957,0.15839382888007844,0.05107034296724849,0.05107034296724851,3187,0.7431898622148785,-0.022836043214021964,0.003579075708570698,-0.0065348794137605705,0.0009203748063156019,-0.03702219348607538,0.013488149941052971,-0.03949380237777375,0.011649698391612406,224.0,2000.0,,
logit_C=0.05,test,0.401970910562909,0.12542091100464645,0.057550983339015004,0.05462502768107832,1240,0.3512551172395538,-0.04462229670012787,-0.010403694457012566,-0.013931396472920797,-0.002171569011877059,-0.06190368278507838,-0.016253510988248718,-0.05413555174330744,-0.020969672560493525,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4809299059242762,,,,4,,,,,,,,,,,,0.4911739794002227,-0.010244073475946525
