timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-02-11T00:00:00Z,1349246,0.545,0.545,0.545,0.545,,,pm_bars_history_v1.0
2026-02-11T01:00:00Z,1349246,0.605,0.605,0.605,0.605,,,pm_bars_history_v1.0
2026-02-11T02:00:00Z,1349246,0.58,0.58,0.58,0.58,,,pm_bars_history_v1.0
2026-02-11T03:00:00Z,1349246,0.615,0.615,0.615,0.615,,,pm_bars_history_v1.0
2026-02-11T04:00:00Z,1349246,0.62,0.62,0.62,0.62,,,pm_bars_history_v1.0
2026-02-11T05:00:00Z,1349246,0.62,0.62,0.62,0.62,,,pm_bars_history_v1.0
2026-02-11T06:00:00Z,1349246,0.62,0.62,0.62,0.62,,,pm_bars_history_v1.0
2026-02-11T07:00:00Z,1349246,0.62,0.62,0.62,0.62,,,pm_bars_history_v1.0
2026-02-11T08:00:00Z,1349246,0.625,0.625,0.625,0.625,,,pm_bars_history_v1.0
2026-02-11T09:00:00Z,1349246,0.625,0.625,0.625,0.625,,,pm_bars_history_v1.0
2026-02-11T10:00:00Z,1349246,0.625,0.625,0.625,0.625,,,pm_bars_history_v1.0
2026-02-11T11:00:00Z,1349246,0.625,0.625,0.625,0.625,,,pm_bars_history_v1.0
2026-02-11T12:00:00Z,1349246,0.635,0.635,0.635,0.635,,,pm_bars_history_v1.0
2026-02-11T13:00:00Z,1349246,0.63,0.63,0.63,0.63,,,pm_bars_history_v1.0
2026-02-11T14:00:00Z,1349246,0.665,0.665,0.665,0.665,,,pm_bars_history_v1.0
2026-02-11T15:00:00Z,1349246,0.385,0.385,0.385,0.385,,,pm_bars_history_v1.0
2026-02-11T16:00:00Z,1349246,0.34,0.34,0.34,0.34,,,pm_bars_history_v1.0
2026-02-11T17:00:00Z,1349246,0.255,0.255,0.255,0.255,,,pm_bars_history_v1.0
2026-02-11T18:00:00Z,1349246,0.255,0.255,0.255,0.255,,,pm_bars_history_v1.0
2026-02-11T19:00:00Z,1349246,0.29,0.29,0.29,0.29,,,pm_bars_history_v1.0
2026-02-11T20:00:00Z,1349246,0.335,0.335,0.335,0.335,,,pm_bars_history_v1.0
2026-02-11T21:00:00Z,1349246,0.29,0.29,0.29,0.29,,,pm_bars_history_v1.0
2026-02-11T22:00:00Z,1349246,0.3,0.3,0.3,0.3,,,pm_bars_history_v1.0
2026-02-11T23:00:00Z,1349246,0.31,0.31,0.31,0.31,,,pm_bars_history_v1.0
