C,window,window_start,window_end,n_val,w_sum_val,logloss_baseline,logloss_model,delta_model_minus_baseline
0.1,roll_val_1,2025-10-10,2025-10-28,726,0.16337832134020575,0.48008947795333723,0.4752156801368357,-0.004873797816501546
0.1,roll_val_2,2025-10-29,2025-11-13,916,0.24781750600271008,0.5285354347456531,0.5331381401154487,0.004602705369795568
0.1,roll_val_3,2025-11-14,2025-12-03,817,0.16056103379087755,0.4783165810878931,0.4629448751818135,-0.015371705906079614
0.1,roll_val_4,2025-12-04,2025-12-19,728,0.1714330010810852,0.4777544238140075,0.4619376327242657,-0.015816791089741822
