trial_id,trial_name,score,objective,delta_brier,delta_ece,status,runtime_seconds,config
52,C=0.05__feat=min__ti=none__tx=0__decay=26__cal=none__foundation=off,0.4805021153431608,0.4805021153431608,,,success,96.28639793395996,"{""C"": 0.05, ""feature_choices"": {""volatility"": [], ""moneyness"": []}, ""enable_x_m"": false, ""enable_x_abs_m"": false, ""ticker_intercepts"": ""none"", ""ticker_x_interactions"": false, ""train_decay_half_life_weeks"": 26.0, ""calibrate"": ""none"", ""group_reweight"": ""none"", ""foundation_enabled"": false, ""foundation_weight"": 1.0, ""foundation_tickers"": """"}"
79,C=0.05__feat=min__ti=none__tx=0__decay=26__cal=none__foundation=on__fweight=1,0.4805021153431608,0.4805021153431608,,,success,25.65360713005066,"{""C"": 0.05, ""feature_choices"": {""volatility"": [], ""moneyness"": []}, ""enable_x_m"": false, ""enable_x_abs_m"": false, ""ticker_intercepts"": ""none"", ""ticker_x_interactions"": false, ""train_decay_half_life_weeks"": 26.0, ""calibrate"": ""none"", ""group_reweight"": ""none"", ""foundation_enabled"": true, ""foundation_weight"": 1.0, ""foundation_tickers"": ""SPY,QQQ,IWM""}"
56,C=0.1__feat=min__ti=none__tx=0__decay=26__cal=none__foundation=off,0.4805468411005117,0.4805468411005117,,,success,96.98628091812134,"{""C"": 0.1, ""feature_choices"": {""volatility"": [], ""moneyness"": []}, ""enable_x_m"": false, ""enable_x_abs_m"": false, ""ticker_intercepts"": ""none"", ""ticker_x_interactions"": false, ""train_decay_half_life_weeks"": 26.0, ""calibrate"": ""none"", ""group_reweight"": ""none"", ""foundation_enabled"": false, ""foundation_weight"": 1.0, ""foundation_tickers"": """"}"
80,C=0.1__feat=min__ti=none__tx=0__decay=26__cal=none__foundation=on__fweight=1,0.4805468411005117,0.4805468411005117,,,success,25.829293966293335,"{""C"": 0.1, ""feature_choices"": {""volatility"": [], ""moneyness"": []}, ""enable_x_m"": false, ""enable_x_abs_m"": false, ""ticker_intercepts"": ""none"", ""ticker_x_interactions"": false, ""train_decay_half_life_weeks"": 26.0, ""calibrate"": ""none"", ""group_reweight"": ""none"", ""foundation_enabled"": true, ""foundation_weight"": 1.0, ""foundation_tickers"": ""SPY,QQQ,IWM""}"
60,C=0.2__feat=min__ti=none__tx=0__decay=26__cal=none__foundation=off,0.4805710936250541,0.4805710936250541,,,success,96.59931111335754,"{""C"": 0.2, ""feature_choices"": {""volatility"": [], ""moneyness"": []}, ""enable_x_m"": false, ""enable_x_abs_m"": false, ""ticker_intercepts"": ""none"", ""ticker_x_interactions"": false, ""train_decay_half_life_weeks"": 26.0, ""calibrate"": ""none"", ""group_reweight"": ""none"", ""foundation_enabled"": false, ""foundation_weight"": 1.0, ""foundation_tickers"": """"}"
