C,window,window_start,window_end,n_val,w_sum_val,logloss_baseline,logloss_model,delta_model_minus_baseline
0.2,roll_val_1,2025-10-10,2025-10-28,726,0.16337832134020575,0.48008947795333723,0.47525311947426674,-0.0048363584790704905
0.2,roll_val_2,2025-10-29,2025-11-13,916,0.24781750600271008,0.5285354347456531,0.5331849325605021,0.004649497814849024
0.2,roll_val_3,2025-11-14,2025-12-03,817,0.16056103379087755,0.4783165810878931,0.46295310475314316,-0.015363476334749937
0.2,roll_val_4,2025-12-04,2025-12-19,728,0.1714330010810852,0.4777544238140075,0.46191849573095933,-0.01583592808304818
