timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-02-10T00:00:00Z,1349409,0.68,0.68,0.68,0.68,,,pm_bars_history_v1.0
2026-02-10T01:00:00Z,1349409,0.69,0.69,0.69,0.69,,,pm_bars_history_v1.0
2026-02-10T02:00:00Z,1349409,0.69,0.69,0.69,0.69,,,pm_bars_history_v1.0
2026-02-10T03:00:00Z,1349409,0.675,0.675,0.675,0.675,,,pm_bars_history_v1.0
2026-02-10T04:00:00Z,1349409,0.68,0.68,0.68,0.68,,,pm_bars_history_v1.0
2026-02-10T05:00:00Z,1349409,0.68,0.68,0.68,0.68,,,pm_bars_history_v1.0
2026-02-10T06:00:00Z,1349409,0.68,0.68,0.68,0.68,,,pm_bars_history_v1.0
2026-02-10T07:00:00Z,1349409,0.685,0.685,0.685,0.685,,,pm_bars_history_v1.0
2026-02-10T08:00:00Z,1349409,0.685,0.685,0.685,0.685,,,pm_bars_history_v1.0
2026-02-10T09:00:00Z,1349409,0.685,0.685,0.685,0.685,,,pm_bars_history_v1.0
2026-02-10T10:00:00Z,1349409,0.67,0.67,0.67,0.67,,,pm_bars_history_v1.0
2026-02-10T11:00:00Z,1349409,0.675,0.675,0.675,0.675,,,pm_bars_history_v1.0
2026-02-10T12:00:00Z,1349409,0.675,0.675,0.675,0.675,,,pm_bars_history_v1.0
2026-02-10T13:00:00Z,1349409,0.685,0.685,0.685,0.685,,,pm_bars_history_v1.0
2026-02-10T14:00:00Z,1349409,0.67,0.67,0.67,0.67,,,pm_bars_history_v1.0
2026-02-10T15:00:00Z,1349409,0.895,0.895,0.895,0.895,,,pm_bars_history_v1.0
2026-02-10T16:00:00Z,1349409,0.82,0.82,0.82,0.82,,,pm_bars_history_v1.0
2026-02-10T17:00:00Z,1349409,0.795,0.795,0.795,0.795,,,pm_bars_history_v1.0
2026-02-10T18:00:00Z,1349409,0.785,0.785,0.785,0.785,,,pm_bars_history_v1.0
2026-02-10T19:00:00Z,1349409,0.77,0.77,0.77,0.77,,,pm_bars_history_v1.0
2026-02-10T20:00:00Z,1349409,0.79,0.79,0.79,0.79,,,pm_bars_history_v1.0
2026-02-10T21:00:00Z,1349409,0.79,0.79,0.79,0.79,,,pm_bars_history_v1.0
2026-02-10T22:00:00Z,1349409,0.78,0.78,0.78,0.78,,,pm_bars_history_v1.0
2026-02-10T23:00:00Z,1349409,0.78,0.78,0.78,0.78,,,pm_bars_history_v1.0
