model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=5,val_pool,0.49204585665238537,0.16054386739333382,0.05494338122587551,0.05494338122587551,3187,0.7431898622148785,-0.0186794936873568,0.013570025735880125,-0.004914343043191817,0.0036590835458681146,-0.0379546492749153,0.020072105289253274,-0.04064801628469488,0.01843571875121362,224.0,2000.0,,
logit_C=5,test,0.4089882554384052,0.12799674324140511,0.05815111375487249,0.053271284441501324,1240,0.3512551172395538,-0.037820068846380804,-0.0025012150422614927,-0.010901124574130384,0.0005911289280002748,-0.060489992093204895,-0.015354318900128198,-0.06995383362412026,-0.019881533959369136,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48603053977194083,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005143439628281898
