timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146639,0.915,0.975,0.905,0.975,,,pm_bars_history_v1.0
