C,window,window_start,window_end,n_val,w_sum_val,logloss_baseline,logloss_model,delta_model_minus_baseline
0.1,roll_val_1,2025-10-10,2025-10-28,726,0.16337832134020575,0.48008947795333723,0.4743591705626444,-0.0057303073906928015
0.1,roll_val_2,2025-10-29,2025-11-13,916,0.24781750600271008,0.5285354347456531,0.5410828666920681,0.012547431946414944
0.1,roll_val_3,2025-11-14,2025-12-03,817,0.16056103379087755,0.4783165810878931,0.4578357418107555,-0.02048083927713762
0.1,roll_val_4,2025-12-04,2025-12-19,728,0.1714330010810852,0.4777544238140075,0.46816515766577604,-0.009589266148231468
