model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.05,val_pool,0.48723183230097195,0.1586829252851645,0.05327815753937065,0.0532781575393707,3187,0.7431898622148785,-0.023781655556592843,0.008976261986502039,-0.0069513793938236,0.0019049550418531898,-0.037458376067755074,0.020480208547206172,-0.04067301379482961,0.014801593227238393,224.0,2000.0,,
logit_C=0.05,test,0.401288645133514,0.1253135345095618,0.061735340937268075,0.051952288454285955,1240,0.3512551172395538,-0.04664274345337174,-0.009034314238103818,-0.01426590340884867,-0.00165903924261391,-0.05622035646413211,-0.013449674416946219,-0.05669898116915621,-0.019010651249120082,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48509670369493485,,,,4,,,,,,,,,,,,0.4911739794002227,-0.006077275705287877
