C,window,window_start,window_end,n_val,w_sum_val,logloss_baseline,logloss_model,delta_model_minus_baseline
0.05,roll_val_1,2025-10-10,2025-10-28,726,0.16337832134020575,0.48008947795333723,0.47120583442304825,-0.008883643530288976
0.05,roll_val_2,2025-10-29,2025-11-13,916,0.24781750600271008,0.5285354347456531,0.525194224096799,-0.003341210648854176
0.05,roll_val_3,2025-11-14,2025-12-03,817,0.16056103379087755,0.4783165810878931,0.4554335731833291,-0.02288300790456399
0.05,roll_val_4,2025-12-04,2025-12-19,728,0.1714330010810852,0.4777544238140075,0.4885531830765633,0.010798759262555802
