model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit+platt_C=0.05,val_pool,0.5050405717225259,0.16471156409010973,0.0852910047865692,0.08529100478656923,3187,0.7431898622148785,-0.013991571944976132,0.0332524008878389,-0.003272800938811027,0.009836635989565324,-0.017403755088997525,0.04630242598349039,-0.01688650136506528,0.04635356575254038,224.0,2000.0,,
logit+platt_C=0.05,test,0.39841303433647607,0.12457055364405943,0.050372742052575935,0.04520668997727079,1240,0.3512551172395538,-0.04991837299960356,-0.011525985332071742,-0.015035379032992045,-0.0023379302091531906,-0.06354573020437919,-0.017280976353181637,-0.06309150329345314,-0.021384441893246862,103.0,2000.0,,
rolling_selection,avg_over_windows,0.49065541312840827,,,,4,,,,,,,,,,,,0.4911739794002227,-0.0005185662718144579
