timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2025-12-16T00:00:00Z,922652,0.77,0.77,0.77,0.77,,,pm_bars_history_v1.0
2025-12-16T01:00:00Z,922652,0.7755,0.7755,0.7755,0.7755,,,pm_bars_history_v1.0
2025-12-16T02:00:00Z,922652,0.773,0.773,0.773,0.773,,,pm_bars_history_v1.0
2025-12-16T03:00:00Z,922652,0.777,0.777,0.777,0.777,,,pm_bars_history_v1.0
2025-12-16T04:00:00Z,922652,0.776,0.776,0.776,0.776,,,pm_bars_history_v1.0
2025-12-16T05:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T06:00:00Z,922652,0.7725,0.7725,0.7725,0.7725,,,pm_bars_history_v1.0
2025-12-16T07:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T08:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T09:00:00Z,922652,0.7725,0.7725,0.7725,0.7725,,,pm_bars_history_v1.0
2025-12-16T10:00:00Z,922652,0.7715,0.7715,0.7715,0.7715,,,pm_bars_history_v1.0
2025-12-16T11:00:00Z,922652,0.777,0.777,0.777,0.777,,,pm_bars_history_v1.0
2025-12-16T12:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T13:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T14:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T15:00:00Z,922652,0.772,0.772,0.772,0.772,,,pm_bars_history_v1.0
2025-12-16T16:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T17:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T18:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T19:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T20:00:00Z,922652,0.7745,0.7745,0.7745,0.7745,,,pm_bars_history_v1.0
2025-12-16T21:00:00Z,922652,0.77,0.77,0.77,0.77,,,pm_bars_history_v1.0
2025-12-16T22:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T23:00:00Z,922652,0.7745,0.7745,0.7745,0.7745,,,pm_bars_history_v1.0
2025-12-16T00:00:00Z,922652,0.77,0.77,0.77,0.77,,,pm_bars_history_v1.0
2025-12-16T01:00:00Z,922652,0.7755,0.7755,0.7755,0.7755,,,pm_bars_history_v1.0
2025-12-16T02:00:00Z,922652,0.773,0.773,0.773,0.773,,,pm_bars_history_v1.0
2025-12-16T03:00:00Z,922652,0.777,0.777,0.777,0.777,,,pm_bars_history_v1.0
2025-12-16T04:00:00Z,922652,0.776,0.776,0.776,0.776,,,pm_bars_history_v1.0
2025-12-16T05:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T06:00:00Z,922652,0.7725,0.7725,0.7725,0.7725,,,pm_bars_history_v1.0
2025-12-16T07:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T08:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T09:00:00Z,922652,0.7725,0.7725,0.7725,0.7725,,,pm_bars_history_v1.0
2025-12-16T10:00:00Z,922652,0.7715,0.7715,0.7715,0.7715,,,pm_bars_history_v1.0
2025-12-16T11:00:00Z,922652,0.777,0.777,0.777,0.777,,,pm_bars_history_v1.0
2025-12-16T12:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T13:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T14:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T15:00:00Z,922652,0.772,0.772,0.772,0.772,,,pm_bars_history_v1.0
2025-12-16T16:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T17:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T18:00:00Z,922652,0.774,0.774,0.774,0.774,,,pm_bars_history_v1.0
2025-12-16T19:00:00Z,922652,0.771,0.771,0.771,0.771,,,pm_bars_history_v1.0
2025-12-16T20:00:00Z,922652,0.7745,0.7745,0.7745,0.7745,,,pm_bars_history_v1.0
2025-12-16T21:00:00Z,922652,0.77,0.77,0.77,0.77,,,pm_bars_history_v1.0
2025-12-16T22:00:00Z,922652,0.7765,0.7765,0.7765,0.7765,,,pm_bars_history_v1.0
2025-12-16T23:00:00Z,922652,0.7745,0.7745,0.7745,0.7745,,,pm_bars_history_v1.0
