model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=5,val_pool,0.49164893210579746,0.16033713721925874,0.05620866472870289,0.056208664728702895,3187,0.7431898622148785,-0.01922043529654306,0.013569017138588357,-0.005135358799836545,0.0036387192129023554,-0.034797174308762675,0.02309545892151188,-0.03925645981876246,0.019666709530009818,224.0,2000.0,,
logit_C=5,test,0.4089001883956811,0.12788144818635766,0.056411942115784985,0.0523608668016027,1240,0.3512551172395538,-0.03822592989306414,-0.0018973648011526203,-0.011208407361161495,0.0005969963812345408,-0.06002244255233758,-0.01701740273982527,-0.06987676739238119,-0.018919094234660323,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4855773621208589,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005596617279363836
