model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.05,val_pool,0.4914819148804658,0.160311149999079,0.05643414941381322,0.05643414941381327,3187,0.7431898622148785,-0.019212543881076714,0.012832908795684984,-0.005165737989090734,0.0035098836739172424,-0.0380200862931116,0.021357432094538588,-0.03836084652799883,0.019426605649517585,224.0,2000.0,,
logit_C=0.05,test,0.4081097972199898,0.12765541738604477,0.05536664762710914,0.05126014342864057,1240,0.3512551172395538,-0.038832056828714025,-0.0034438300664508432,-0.011313358647167406,0.00019446909207463848,-0.06128829377966936,-0.01691880494592251,-0.06878994964506716,-0.019184970450453687,103.0,2000.0,,
rolling_selection,avg_over_windows,0.48541685696344233,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005757122436780393
