timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
2026-01-29T00:00:00Z,1253584,0.9545,0.9835,0.9545,0.9815,,,pm_bars_history_v1.0
