model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.5,val_pool,0.4918934759609244,0.16042028961402768,0.056289535392634316,0.056289535392634336,3187,0.7431898622148785,-0.01913313009308195,0.01382361326219541,-0.005117829711754325,0.0036628136115784437,-0.03778309768154236,0.021911526256055202,-0.039158994356757446,0.01963843434706484,224.0,2000.0,,
logit_C=0.5,test,0.40834953806270446,0.12777097795798767,0.06014120068928389,0.05191500341637388,1240,0.3512551172395538,-0.03867345663026824,-0.002784393753456884,-0.011272495260367785,0.00030148474340368684,-0.059968507773424704,-0.014285268220117633,-0.06959574098034152,-0.020373643644719646,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4856607701180931,,,,4,,,,,,,,,,,,0.4911739794002227,-0.005513209282129616
