Datetime,Close,High,Low,Open,Volume
2026-02-11 14:30:00+00:00,80.03900146484375,82.4800033569336,80.02999877929688,81.94000244140625,6748078
2026-02-11 15:30:00+00:00,80.15499877929688,80.4000015258789,79.94999694824219,80.03790283203125,3407984
2026-02-11 16:30:00+00:00,79.625,80.2300033569336,79.44999694824219,80.1500015258789,3579860
2026-02-11 17:30:00+00:00,80.01499938964844,80.04499816894531,79.5199966430664,79.62979888916016,2968078
2026-02-11 18:30:00+00:00,79.89510345458984,80.20999908447266,79.83999633789062,80.01499938964844,2533016
2026-02-11 19:30:00+00:00,79.86499786376953,80.14990234375,79.70999908447266,79.89800262451172,2753824
2026-02-11 20:30:00+00:00,79.5999984741211,80.00499725341797,79.5999984741211,79.86499786376953,3479671
2026-02-12 14:30:00+00:00,76.62699890136719,79.11000061035156,76.58000183105469,79.08000183105469,12944732
2026-02-12 15:30:00+00:00,75.57150268554688,76.62999725341797,75.2300033569336,76.625,11808885
2026-02-12 16:30:00+00:00,76.08999633789062,76.0999984741211,75.36499786376953,75.57499694824219,5013524
2026-02-12 17:30:00+00:00,76.28500366210938,76.63999938964844,76.0,76.08000183105469,3998039
2026-02-12 18:30:00+00:00,76.5250015258789,76.63999938964844,76.12000274658203,76.28500366210938,3448783
2026-02-12 19:30:00+00:00,76.2354965209961,76.94000244140625,76.19999694824219,76.5199966430664,3213067
2026-02-12 20:30:00+00:00,75.86499786376953,76.29000091552734,75.6500015258789,76.23999786376953,4802092
2026-02-13 14:30:00+00:00,76.42900085449219,76.69999694824219,75.52999877929688,76.13999938964844,7686042
2026-02-13 15:30:00+00:00,76.4000015258789,76.75,75.7699966430664,76.41999816894531,3556210
2026-02-13 16:30:00+00:00,76.86000061035156,76.97000122070312,76.31999969482422,76.4000015258789,2473685
2026-02-13 17:30:00+00:00,76.80580139160156,77.18000030517578,76.73999786376953,76.86499786376953,2353842
2026-02-13 18:30:00+00:00,76.91500091552734,77.04000091552734,76.63999938964844,76.80500030517578,1867218
2026-02-13 19:30:00+00:00,76.41500091552734,77.08999633789062,76.37999725341797,76.91999816894531,1986271
2026-02-13 20:30:00+00:00,76.86000061035156,76.9000015258789,76.31999969482422,76.41500091552734,3340822
2026-02-17 14:30:00+00:00,75.84500122070312,77.87000274658203,75.30000305175781,76.70999908447266,8804015
2026-02-17 15:30:00+00:00,76.73999786376953,76.97000122070312,75.61000061035156,75.84500122070312,3447916
2026-02-17 16:30:00+00:00,76.57499694824219,76.9800033569336,76.16000366210938,76.7302017211914,2155430
2026-02-17 17:30:00+00:00,76.7300033569336,76.80000305175781,76.12000274658203,76.58070373535156,1707283
2026-02-17 18:30:00+00:00,77.05000305175781,77.16999816894531,76.68000030517578,76.73500061035156,1816254
2026-02-17 19:30:00+00:00,76.98719787597656,77.16999816894531,76.83999633789062,77.05570220947266,1935861
2026-02-17 20:30:00+00:00,77.03500366210938,77.05000305175781,76.81999969482422,76.98500061035156,11612047
2026-02-18 14:30:00+00:00,77.61499786376953,77.83999633789062,76.29000091552734,77.26000213623047,4676760
2026-02-18 15:30:00+00:00,77.70500183105469,77.8499984741211,77.33999633789062,77.6155014038086,2464471
2026-02-18 16:30:00+00:00,77.99500274658203,78.13999938964844,77.68499755859375,77.70500183105469,1831306
2026-02-18 17:30:00+00:00,77.95770263671875,78.30000305175781,77.87999725341797,77.99500274658203,1587234
2026-02-18 18:30:00+00:00,77.86499786376953,78.0999984741211,77.77999877929688,77.95500183105469,1913407
2026-02-18 19:30:00+00:00,77.76000213623047,77.88999938964844,77.37999725341797,77.86000061035156,2147524
2026-02-18 20:30:00+00:00,77.98999786376953,78.26000213623047,77.74500274658203,77.76000213623047,3189147
2026-02-19 14:30:00+00:00,77.84500122070312,78.69999694824219,77.37000274658203,77.75,3511893
2026-02-19 15:30:00+00:00,77.94989776611328,78.29000091552734,77.66000366210938,77.83999633789062,2373759
2026-02-19 16:30:00+00:00,77.875,78.27559661865234,77.8550033569336,77.9469985961914,1664832
2026-02-19 17:30:00+00:00,77.18499755859375,77.87999725341797,77.02999877929688,77.87000274658203,3081446
2026-02-19 18:30:00+00:00,77.21499633789062,77.62000274658203,77.13999938964844,77.18499755859375,1633451
2026-02-19 19:30:00+00:00,76.66500091552734,77.26499938964844,76.63999938964844,77.21499633789062,2122184
2026-02-19 20:30:00+00:00,77.0,77.11499786376953,76.6500015258789,76.66500091552734,3634865
2026-02-20 14:30:00+00:00,77.58999633789062,77.80000305175781,76.4000015258789,76.61000061035156,5780337
2026-02-20 15:30:00+00:00,77.83499908447266,78.14730072021484,77.30000305175781,77.58000183105469,2391352
2026-02-20 16:30:00+00:00,77.81500244140625,78.18000030517578,77.58000183105469,77.83000183105469,2255520
2026-02-20 17:30:00+00:00,77.92500305175781,78.23500061035156,77.75,77.81500244140625,6312629
2026-02-20 18:30:00+00:00,78.3550033569336,78.58000183105469,77.83999633789062,77.92500305175781,12856031
2026-02-20 19:30:00+00:00,78.6449966430664,78.8499984741211,78.3550033569336,78.3550033569336,8749974
2026-02-20 20:30:00+00:00,78.68000030517578,78.69999694824219,78.43000030517578,78.63999938964844,10057848
