Datetime,Close,High,Low,Open,Volume
2026-02-11 14:30:00+00:00,403.79998779296875,416.4599914550781,402.82000732421875,416.093994140625,7957976
2026-02-11 15:30:00+00:00,402.39691162109375,405.6700134277344,402.3800048828125,403.82159423828125,3719508
2026-02-11 16:30:00+00:00,403.5799865722656,404.1000061035156,401.010009765625,402.360107421875,3071258
2026-02-11 17:30:00+00:00,404.06500244140625,404.489990234375,402.32000732421875,403.57000732421875,2572172
2026-02-11 18:30:00+00:00,405.2699890136719,405.6199951171875,403.739990234375,404.06500244140625,2174009
2026-02-11 19:30:00+00:00,403.9794921875,405.32000732421875,403.6400146484375,405.2900085449219,2133127
2026-02-11 20:30:00+00:00,404.20001220703125,405.19000244140625,403.02801513671875,403.9599914550781,12967994
2026-02-12 14:30:00+00:00,402.43499755859375,405.3399963378906,400.2300109863281,405.0,5688731
2026-02-12 15:30:00+00:00,399.5400085449219,402.8500061035156,398.010009765625,402.44000244140625,3685033
2026-02-12 16:30:00+00:00,402.42999267578125,402.93499755859375,398.4700012207031,399.55999755859375,2719069
2026-02-12 17:30:00+00:00,404.2699890136719,404.6000061035156,402.3299865722656,402.4150085449219,2941652
2026-02-12 18:30:00+00:00,405.2650146484375,406.20001220703125,403.6199951171875,404.2950134277344,2930891
2026-02-12 19:30:00+00:00,403.4700012207031,406.1499938964844,403.3299865722656,405.2650146484375,2279771
2026-02-12 20:30:00+00:00,401.8800048828125,404.1499938964844,400.69000244140625,403.5150146484375,2361896
2026-02-13 14:30:00+00:00,403.8949890136719,405.5400085449219,400.3299865722656,404.1700134277344,5827870
2026-02-13 15:30:00+00:00,399.6600036621094,404.94000244140625,398.05999755859375,403.8500061035156,3912748
2026-02-13 16:30:00+00:00,403.8500061035156,404.0350036621094,399.25,399.6499938964844,2480401
2026-02-13 17:30:00+00:00,404.55499267578125,404.8999938964844,402.8599853515625,403.8550109863281,1604118
2026-02-13 18:30:00+00:00,403.0299987792969,404.875,402.9100036621094,404.5400085449219,1240710
2026-02-13 19:30:00+00:00,400.7304992675781,403.6600036621094,400.5400085449219,402.9949951171875,1649102
2026-02-13 20:30:00+00:00,401.1600036621094,401.79998779296875,400.0799865722656,400.7200012207031,1977210
2026-02-17 14:30:00+00:00,396.8999938964844,400.05999755859375,394.5249938964844,399.2550048828125,5274324
2026-02-17 15:30:00+00:00,398.8900146484375,400.5199890136719,395.510009765625,396.9599914550781,2605751
2026-02-17 16:30:00+00:00,397.6000061035156,399.4800109863281,396.1600036621094,398.8599853515625,1795767
2026-02-17 17:30:00+00:00,396.9200134277344,397.69000244140625,394.70098876953125,397.5799865722656,2196661
2026-02-17 18:30:00+00:00,396.50189208984375,398.1400146484375,396.3399963378906,396.8800048828125,2035281
2026-02-17 19:30:00+00:00,396.3949890136719,397.7900085449219,396.3699951171875,396.5199890136719,1678421
2026-02-17 20:30:00+00:00,396.7900085449219,397.8699951171875,396.0,396.3900146484375,2169711
2026-02-18 14:30:00+00:00,399.82000732421875,400.92999267578125,396.32000732421875,398.20001220703125,3830107
2026-02-18 15:30:00+00:00,401.3800048828125,402.55999755859375,399.3999938964844,399.8900146484375,2291118
2026-02-18 16:30:00+00:00,401.1199951171875,402.1499938964844,400.7749938964844,401.3599853515625,1411165
2026-02-18 17:30:00+00:00,401.2200012207031,401.9100036621094,400.849609375,401.1000061035156,1022415
2026-02-18 18:30:00+00:00,400.5799865722656,401.42999267578125,399.7300109863281,401.2099914550781,1282848
2026-02-18 19:30:00+00:00,399.3699951171875,400.79998779296875,398.8699951171875,400.57000732421875,1499254
2026-02-18 20:30:00+00:00,399.5249938964844,400.5,399.3299865722656,399.3299865722656,1996962
2026-02-19 14:30:00+00:00,400.6000061035156,404.42999267578125,397.8800048828125,400.69000244140625,4423822
2026-02-19 15:30:00+00:00,400.0899963378906,401.6050109863281,399.79998779296875,400.6199951171875,3214342
2026-02-19 16:30:00+00:00,399.07000732421875,400.239990234375,398.3500061035156,400.0799865722656,2352401
2026-02-19 17:30:00+00:00,398.2023010253906,399.3299865722656,397.1000061035156,399.07501220703125,1765910
2026-02-19 18:30:00+00:00,397.67999267578125,398.489990234375,397.30999755859375,398.18499755859375,1492518
2026-02-19 19:30:00+00:00,397.260009765625,397.82000732421875,396.6700134277344,397.67669677734375,1995904
2026-02-19 20:30:00+00:00,398.4100036621094,398.6499938964844,396.8999938964844,397.239990234375,1886167
2026-02-20 14:30:00+00:00,396.80999755859375,399.2699890136719,395.1600036621094,396.1499938964844,6020820
2026-02-20 15:30:00+00:00,397.55999755859375,400.11590576171875,396.1600036621094,396.79998779296875,2775200
2026-02-20 16:30:00+00:00,396.864990234375,399.760009765625,395.989990234375,397.5205993652344,6216588
2026-02-20 17:30:00+00:00,396.9849853515625,397.8399963378906,396.2099914550781,396.8800048828125,1746572
2026-02-20 18:30:00+00:00,396.8900146484375,399.010009765625,396.5199890136719,396.95001220703125,1637767
2026-02-20 19:30:00+00:00,396.82000732421875,397.8699951171875,396.75,396.9100036621094,2006076
2026-02-20 20:30:00+00:00,397.25,397.8699951171875,396.5249938964844,396.80999755859375,1978409
