Datetime,Close,High,Low,Open,Volume
2026-02-11 14:30:00+00:00,204.96189880371094,208.57000732421875,204.1750030517578,208.07000732421875,12699466
2026-02-11 15:30:00+00:00,204.3800048828125,206.49000549316406,204.22999572753906,204.97999572753906,5959170
2026-02-11 16:30:00+00:00,203.4492950439453,204.56100463867188,202.49000549316406,204.38999938964844,6586227
2026-02-11 17:30:00+00:00,204.27890014648438,204.35000610351562,203.1199951171875,203.4499969482422,3681263
2026-02-11 18:30:00+00:00,205.11500549316406,205.17999267578125,204.1699981689453,204.27999877929688,3612248
2026-02-11 19:30:00+00:00,203.88499450683594,205.27999877929688,203.72000122070312,205.1300048828125,3478856
2026-02-11 20:30:00+00:00,204.00999450683594,204.6300048828125,203.8350067138672,203.88999938964844,23511317
2026-02-12 14:30:00+00:00,202.31500244140625,203.8800048828125,201.14999389648438,203.6199951171875,12065018
2026-02-12 15:30:00+00:00,197.77000427246094,202.49000549316406,197.55999755859375,202.32000732421875,12310730
2026-02-12 16:30:00+00:00,199.5,199.652099609375,197.67999267578125,197.77999877929688,6961155
2026-02-12 17:30:00+00:00,199.3350067138672,200.08999633789062,199.08999633789062,199.49249267578125,4579910
2026-02-12 18:30:00+00:00,199.1199951171875,200.047607421875,198.86000061035156,199.36000061035156,4038952
2026-02-12 19:30:00+00:00,198.375,199.44000244140625,198.30999755859375,199.08999633789062,4616130
2026-02-12 20:30:00+00:00,199.4499969482422,199.69000244140625,198.21249389648438,198.3699951171875,4420352
2026-02-13 14:30:00+00:00,198.75100708007812,199.52999877929688,197.27499389648438,198.99000549316406,10601421
2026-02-13 15:30:00+00:00,199.8800048828125,199.92999267578125,197.2899932861328,198.75,8676438
2026-02-13 16:30:00+00:00,200.82510375976562,201.16000366210938,199.58999633789062,199.83999633789062,4767971
2026-02-13 17:30:00+00:00,200.08999633789062,201.1425018310547,199.5800018310547,200.85040283203125,3612484
2026-02-13 18:30:00+00:00,199.58999633789062,200.2899932861328,199.44000244140625,200.10000610351562,2807696
2026-02-13 19:30:00+00:00,198.32000732421875,199.97000122070312,198.1300048828125,199.61000061035156,4133886
2026-02-13 20:30:00+00:00,198.77000427246094,199.07000732421875,197.8800048828125,198.3000030517578,4384504
2026-02-17 14:30:00+00:00,198.9550018310547,200.3800048828125,196.0,198.125,14830016
2026-02-17 15:30:00+00:00,201.0800018310547,201.7362060546875,198.04339599609375,198.94000244140625,6876168
2026-02-17 16:30:00+00:00,200.47000122070312,201.6699981689453,199.63999938964844,201.05999755859375,4553283
2026-02-17 17:30:00+00:00,200.3249969482422,200.5399932861328,198.93499755859375,200.49000549316406,4176586
2026-02-17 18:30:00+00:00,200.90499877929688,201.5500030517578,200.11000061035156,200.29100036621094,3939140
2026-02-17 19:30:00+00:00,200.58999633789062,201.4600067138672,200.47999572753906,200.90420532226562,3232740
2026-02-17 20:30:00+00:00,201.2100067138672,201.27999877929688,200.30999755859375,200.55999755859375,3372373
2026-02-18 14:30:00+00:00,205.86000061035156,206.14999389648438,201.50999450683594,202.11000061035156,11186969
2026-02-18 15:30:00+00:00,205.89999389648438,206.86000061035156,205.610107421875,205.8350067138672,4993378
2026-02-18 16:30:00+00:00,205.8000030517578,206.2899932861328,205.50999450683594,205.88499450683594,2826882
2026-02-18 17:30:00+00:00,205.67999267578125,206.38999938964844,205.60000610351562,205.7949981689453,2350490
2026-02-18 18:30:00+00:00,205.27999877929688,205.9698944091797,205.0200958251953,205.67999267578125,2669594
2026-02-18 19:30:00+00:00,204.4199981689453,205.39999389648438,204.1699981689453,205.3000030517578,3069703
2026-02-18 20:30:00+00:00,204.65499877929688,205.3699951171875,204.37100219726562,204.41000366210938,3633484
2026-02-19 14:30:00+00:00,203.73500061035156,205.32009887695312,202.80999755859375,203.6300048828125,6609217
2026-02-19 15:30:00+00:00,205.22999572753906,205.6396026611328,203.66000366210938,203.7100067138672,3393462
2026-02-19 16:30:00+00:00,204.4739990234375,205.5198974609375,204.35000610351562,205.2324981689453,2836691
2026-02-19 17:30:00+00:00,204.16000366210938,204.7198944091797,203.72999572753906,204.47000122070312,2211262
2026-02-19 18:30:00+00:00,204.34500122070312,205.1300048828125,203.99000549316406,204.13999938964844,2145427
2026-02-19 19:30:00+00:00,204.15499877929688,204.60000610351562,203.85000610351562,204.3430938720703,2430633
2026-02-19 20:30:00+00:00,204.89999389648438,204.97000122070312,204.14999389648438,204.14999389648438,2405443
2026-02-20 14:30:00+00:00,208.44000244140625,210.36000061035156,203.75,204.75999450683594,17700591
2026-02-20 15:30:00+00:00,208.0675048828125,211.0800018310547,207.7899932861328,208.4250030517578,6773384
2026-02-20 16:30:00+00:00,207.89999389648438,209.66360473632812,206.8300018310547,208.04010009765625,4292681
2026-02-20 17:30:00+00:00,209.2100067138672,209.7899932861328,207.8000030517578,207.91000366210938,3678348
2026-02-20 18:30:00+00:00,209.7899932861328,211.16729736328125,208.77000427246094,209.2100067138672,4074538
2026-02-20 19:30:00+00:00,209.4600067138672,210.13999938964844,209.22999572753906,209.7899932861328,2730985
2026-02-20 20:30:00+00:00,210.17999267578125,210.289794921875,209.31500244140625,209.4499969482422,3521035
