Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2026-02-09 14:30:00+00:00,273.08270263671875,278.0400085449219,273.04998779296875,277.9049987792969,6334544
2026-02-09 15:30:00+00:00,273.398193359375,273.75,272.7699890136719,273.0899963378906,2792572
2026-02-09 16:30:00+00:00,272.0115051269531,273.79998779296875,271.70001220703125,273.3699951171875,3245579
2026-02-09 17:30:00+00:00,271.9800109863281,272.3399963378906,271.7699890136719,272.0400085449219,1937150
2026-02-09 18:30:00+00:00,273.6199951171875,273.7099914550781,271.8399963378906,271.9800109863281,2566471
2026-02-09 19:30:00+00:00,274.0400085449219,274.25,272.9150085449219,273.6300048828125,2368415
2026-02-09 20:30:00+00:00,274.5400085449219,275.1199951171875,273.510009765625,274.0299987792969,3837569
2026-02-10 14:30:00+00:00,274.4200134277344,275.3599853515625,273.2099914550781,274.885009765625,4751268
2026-02-10 15:30:00+00:00,274.05999755859375,274.9100036621094,273.989990234375,274.3900146484375,1866180
2026-02-10 16:30:00+00:00,273.3500061035156,274.0498962402344,272.94000244140625,274.0199890136719,2051404
2026-02-10 17:30:00+00:00,274.05499267578125,274.19000244140625,273.1499938964844,273.3500061035156,1646593
2026-02-10 18:30:00+00:00,273.9649963378906,274.2699890136719,273.6600036621094,274.05499267578125,1371940
2026-02-10 19:30:00+00:00,274.07000732421875,274.29998779296875,273.5199890136719,273.9700012207031,1515644
2026-02-10 20:30:00+00:00,273.7900085449219,274.489990234375,273.30999755859375,274.0799865722656,9399403
2026-02-11 14:30:00+00:00,277.05010986328125,277.44000244140625,274.45001220703125,274.69500732421875,9496956
2026-02-11 15:30:00+00:00,278.19000244140625,279.9800109863281,277.0400085449219,277.1000061035156,4696556
2026-02-11 16:30:00+00:00,279.94500732421875,280.17999267578125,278.1600036621094,278.19000244140625,2685096
2026-02-11 17:30:00+00:00,278.9599914550781,280.1499938964844,278.5,279.910400390625,1893097
2026-02-11 18:30:00+00:00,279.5799865722656,279.6700134277344,278.5,278.93499755859375,1790251
2026-02-11 19:30:00+00:00,276.04998779296875,279.5899963378906,274.81060791015625,279.5799865722656,6599667
2026-02-11 20:30:00+00:00,275.5400085449219,276.54998779296875,275.4599914550781,276.010009765625,2931248
2026-02-12 14:30:00+00:00,271.25,275.7200012207031,270.05999755859375,275.6000061035156,7475539
2026-02-12 15:30:00+00:00,266.1700134277344,271.75,266.1499938964844,271.260009765625,5405536
2026-02-12 16:30:00+00:00,264.6000061035156,267.0400085449219,264.4200134277344,266.19000244140625,4717401
2026-02-12 17:30:00+00:00,262.3299865722656,264.6499938964844,260.17999267578125,264.57000732421875,7147306
2026-02-12 18:30:00+00:00,261.7799987792969,262.6700134277344,261.2300109863281,262.30999755859375,4007694
2026-02-12 19:30:00+00:00,261.489990234375,262.489990234375,261.1000061035156,261.7699890136719,3918342
2026-02-12 20:30:00+00:00,261.5899963378906,262.510009765625,260.2799987792969,261.4800109863281,5638818
2026-02-13 14:30:00+00:00,260.5950012207031,262.2300109863281,258.79998779296875,262.010009765625,9803254
2026-02-13 15:30:00+00:00,259.2875061035156,261.489990234375,258.3699951171875,260.5799865722656,3397399
2026-02-13 16:30:00+00:00,259.5899963378906,260.2099914550781,258.6000061035156,259.2984924316406,2315506
2026-02-13 17:30:00+00:00,258.9100036621094,260.2699890136719,258.7699890136719,259.5899963378906,2742312
2026-02-13 18:30:00+00:00,258.4599914550781,259.30999755859375,258.2799987792969,258.94000244140625,2401615
2026-02-13 19:30:00+00:00,255.91000366210938,258.7300109863281,255.8173065185547,258.4800109863281,3979292
2026-02-13 20:30:00+00:00,255.82000732421875,256.6600036621094,255.4499969482422,255.91000366210938,6720926
2026-02-17 14:30:00+00:00,259.6400146484375,261.3900146484375,255.55299377441406,258.04998779296875,8096132
2026-02-17 15:30:00+00:00,260.2650146484375,260.9800109863281,258.739990234375,259.6300048828125,3490944
2026-02-17 16:30:00+00:00,261.84991455078125,262.2300109863281,259.92999267578125,260.2550048828125,3136235
2026-02-17 17:30:00+00:00,263.3999938964844,263.67999267578125,260.9100036621094,261.8500061035156,3395782
2026-02-17 18:30:00+00:00,265.2850036621094,266.2900085449219,263.32000732421875,263.4599914550781,4164675
2026-02-17 19:30:00+00:00,264.2900085449219,266.14990234375,264.0201110839844,265.260009765625,2825612
2026-02-17 20:30:00+00:00,263.75,264.5299987792969,262.5,264.2950134277344,4178204
2026-02-18 14:30:00+00:00,265.398193359375,265.6499938964844,262.45001220703125,263.5,7797779
2026-02-18 15:30:00+00:00,266.0400085449219,266.0899963378906,265.0400085449219,265.3900146484375,2372744
2026-02-18 16:30:00+00:00,265.4200134277344,266.82000732421875,265.1700134277344,266.0249938964844,1840765
2026-02-18 17:30:00+00:00,265.39990234375,265.9599914550781,265.0,265.4100036621094,1335418
2026-02-18 18:30:00+00:00,264.57000732421875,265.5790100097656,264.52301025390625,265.3800048828125,1312561
2026-02-18 19:30:00+00:00,263.739990234375,264.6299133300781,263.2099914550781,264.5950012207031,1727473
2026-02-18 20:30:00+00:00,264.32000732421875,265.5299987792969,263.739990234375,263.739990234375,3105119
