Price,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR
Datetime,,,,,
2026-02-09 14:30:00+00:00,140.38999938964844,142.24000549316406,134.7760009765625,136.55499267578125,12193501
2026-02-09 15:30:00+00:00,143.789306640625,143.85499572753906,140.4196014404297,140.4196014404297,5578788
2026-02-09 16:30:00+00:00,144.8249969482422,145.8699951171875,143.66000366210938,143.75999450683594,6394578
2026-02-09 17:30:00+00:00,144.35499572753906,145.47999572753906,143.6699981689453,144.8249969482422,4153034
2026-02-09 18:30:00+00:00,144.7899932861328,145.0,143.83999633789062,144.35499572753906,2698388
2026-02-09 19:30:00+00:00,143.5,145.07000732421875,143.32000732421875,144.8000030517578,3274406
2026-02-09 20:30:00+00:00,142.91000366210938,143.75,142.58999633789062,143.49000549316406,3368057
2026-02-10 14:30:00+00:00,143.55999755859375,145.55990600585938,143.3300018310547,144.96499633789062,9790764
2026-02-10 15:30:00+00:00,141.2550048828125,144.57000732421875,141.10000610351562,143.52000427246094,5410827
2026-02-10 16:30:00+00:00,140.80999755859375,141.8000030517578,139.82000732421875,141.2678985595703,5724854
2026-02-10 17:30:00+00:00,139.66000366210938,141.61000061035156,139.60000610351562,140.82000732421875,3083032
2026-02-10 18:30:00+00:00,137.85940551757812,139.83169555664062,137.77000427246094,139.64999389648438,4827108
2026-02-10 19:30:00+00:00,138.72500610351562,139.16799926757812,137.80999755859375,137.86000061035156,3689831
2026-02-10 20:30:00+00:00,139.49000549316406,139.9499053955078,138.36500549316406,138.72000122070312,3736035
2026-02-11 14:30:00+00:00,133.42140197753906,139.2198944091797,132.9499969482422,139.03500366210938,11993803
2026-02-11 15:30:00+00:00,134.35499572753906,135.30999755859375,133.32000732421875,133.4600067138672,6287789
2026-02-11 16:30:00+00:00,134.60000610351562,134.6999969482422,133.27000427246094,134.36500549316406,4297562
2026-02-11 17:30:00+00:00,134.47000122070312,134.6199951171875,133.27999877929688,134.60000610351562,3157691
2026-02-11 18:30:00+00:00,135.7799072265625,136.0800018310547,133.93499755859375,134.47000122070312,3633488
2026-02-11 19:30:00+00:00,134.74000549316406,135.86500549316406,134.63999938964844,135.7899932861328,3386308
2026-02-11 20:30:00+00:00,135.6699981689453,135.86000061035156,134.6300048828125,134.72999572753906,2850899
2026-02-12 14:30:00+00:00,133.25010681152344,135.88999938964844,133.03500366210938,135.35000610351562,8374355
2026-02-12 15:30:00+00:00,126.91000366210938,133.47000122070312,126.55999755859375,133.25,13020021
2026-02-12 16:30:00+00:00,127.61000061035156,128.7100067138672,126.61000061035156,126.91500091552734,7171541
2026-02-12 17:30:00+00:00,128.5800018310547,128.6699981689453,127.16000366210938,127.58000183105469,4633543
2026-02-12 18:30:00+00:00,128.6999969482422,129.20779418945312,128.13999938964844,128.5500030517578,3881143
2026-02-12 19:30:00+00:00,128.7100067138672,130.16000366210938,128.6300048828125,128.6699981689453,4853111
2026-02-12 20:30:00+00:00,129.10000610351562,129.85000610351562,128.5301055908203,128.7100067138672,4296235
2026-02-13 14:30:00+00:00,131.72999572753906,132.16000366210938,126.23249816894531,127.98999786376953,11529335
2026-02-13 15:30:00+00:00,130.47500610351562,132.27000427246094,129.0,131.6999969482422,5244087
2026-02-13 16:30:00+00:00,133.00010681152344,133.22999572753906,130.17999267578125,130.4499969482422,3829260
2026-02-13 17:30:00+00:00,132.5800018310547,133.55999755859375,132.1999969482422,133.02000427246094,3466883
2026-02-13 18:30:00+00:00,132.0850067138672,133.28990173339844,131.94000244140625,132.57000732421875,2560539
2026-02-13 19:30:00+00:00,130.9250030517578,132.58999633789062,130.5,132.1300048828125,3165679
2026-02-13 20:30:00+00:00,131.42999267578125,131.52000427246094,130.52499389648438,130.91000366210938,3236313
2026-02-17 14:30:00+00:00,129.01499938964844,131.47999572753906,127.29000091552734,128.8000030517578,9541242
2026-02-17 15:30:00+00:00,131.89999389648438,132.83990478515625,128.61000061035156,128.9600067138672,5297989
2026-02-17 16:30:00+00:00,131.9196014404297,132.50999450683594,130.7899932861328,131.88999938964844,3316918
2026-02-17 17:30:00+00:00,131.71499633789062,131.98989868164062,130.0500030517578,131.9199981689453,3355118
2026-02-17 18:30:00+00:00,133.21499633789062,134.32000732421875,131.57000732421875,131.69500732421875,5028466
2026-02-17 19:30:00+00:00,132.625,134.1199951171875,132.625,133.22000122070312,3717967
2026-02-17 20:30:00+00:00,133.07000732421875,133.21080017089844,132.27999877929688,132.6199951171875,2768453
2026-02-18 14:30:00+00:00,140.75,140.96249389648438,134.8699951171875,135.88999938964844,14638758
2026-02-18 15:30:00+00:00,139.1699981689453,140.82989501953125,139.0,140.6999969482422,5677191
2026-02-18 16:30:00+00:00,139.02000427246094,139.66000366210938,138.67010498046875,139.1645050048828,3630178
2026-02-18 17:30:00+00:00,138.19500732421875,139.52999877929688,137.91000366210938,139.03909301757812,3354404
2026-02-18 18:30:00+00:00,136.7801055908203,138.3699951171875,136.59500122070312,138.21009826660156,4316802
2026-02-18 19:30:00+00:00,135.35000610351562,136.889892578125,135.0399932861328,136.7899932861328,5545927
2026-02-18 20:30:00+00:00,135.36000061035156,136.30999755859375,135.2100067138672,135.35000610351562,4408021
