model,split,logloss,brier,ece,ece_q,n,weight_sum,delta_logloss_ci_lo,delta_logloss_ci_hi,delta_brier_ci_lo,delta_brier_ci_hi,delta_ece_ci_lo,delta_ece_ci_hi,delta_ece_q_ci_lo,delta_ece_q_ci_hi,bootstrap_n_groups,bootstrap_B,baseline_logloss,delta_model_minus_baseline
baseline_pRN,val_pool,0.4953221839837126,0.1613117378597848,0.05688069007461665,0.05618314671724313,3187,0.7431898622148785,,,,,,,,,,,,
baseline_pRN,test,0.4304988329489706,0.13356549269940535,0.10514134330592273,0.10284074192155403,1240,0.3512551172395538,,,,,,,,,,,,
logit_C=0.5,val_pool,0.49199423831735956,0.16052637419944868,0.05509961168332989,0.05509961168332987,3187,0.7431898622148785,-0.018630238546814438,0.01356975271812884,-0.004930831677947441,0.0036801312689170025,-0.038061480812233324,0.020853059459534074,-0.039384966599984014,0.018527687979313128,224.0,2000.0,,
logit_C=0.5,test,0.4089399864498966,0.12797513875828623,0.05818638512673545,0.05345037720943187,1240,0.3512551172395538,-0.03787290147978534,-0.002553865670319869,-0.010910042736783171,0.0005680160619348323,-0.059945669242541674,-0.014999354479612143,-0.0693296900057367,-0.01965639035736122,103.0,2000.0,,
rolling_selection,avg_over_windows,0.4860140316252662,,,,4,,,,,,,,,,,,0.4911739794002227,-0.0051599477749565414
